Song Name,Artist Names,Artist Genre,Is Lofi?,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Je Te Met Au Défi (feat. Nohidea),Engelwood,['chillhop'],True,0.5589999999999999,0.45399999999999996,5,-10.495999999999999,1,0.155,0.846,0.932,0.11,0.436,67.84899999999999,92671,4
Perspective,Barnes Blvd.,"['chillhop', 'lo-fi beats']",True,0.47600000000000003,0.135,10,-20.104,1,0.0962,0.9059999999999999,0.67,0.121,0.157,114.822,100250,4
Within,Kavv,"['chillhop', 'lo-fi beats']",True,0.768,0.33799999999999997,1,-13.569,1,0.106,0.6759999999999999,0.915,0.17,0.774,83.016,84209,4
Moody,Yasper,"['chillhop', 'lo-fi beats']",True,0.615,0.244,5,-10.168,1,0.40700000000000003,0.491,0.8370000000000001,0.0781,0.43799999999999994,183.07,209250,4
where you want to go?,eevee,"['chillhop', 'japanese chillhop', 'lo-fi beats']",True,0.45899999999999996,0.201,2,-20.636,1,0.10300000000000001,0.862,0.87,0.11900000000000001,0.162,82.01100000000001,125503,4
NEAR,SINY,['lo-fi beats'],True,0.7759999999999999,0.252,8,-8.335,1,0.233,0.8340000000000001,0.914,0.11199999999999999,0.617,87.115,95256,4
Tiger Park,Lo'fi Boy,"['lo-fi beats', 'lo-fi chill']",True,0.621,0.34700000000000003,11,-15.032,1,0.0793,0.321,0.9440000000000001,0.319,0.804,87.91799999999999,185696,4
Both of Us,Idealism,"['chillhop', 'lo-fi beats']",True,0.66,0.528,11,-8.139,1,0.109,0.187,0.943,0.174,0.532,84.93799999999999,113000,4
maple,Lunchmoney,['lo-fi beats'],True,0.537,0.419,1,-9.774,1,0.342,0.518,0.945,0.111,0.721,85.464,92510,4
4:20 PM,Bluedoom,['lo-fi beats'],True,0.7709999999999999,0.322,6,-12.924000000000001,1,0.258,0.9470000000000001,0.9620000000000001,0.293,0.7509999999999999,79.997,99000,4
blind blossom,Emperose,[],False,0.39299999999999996,0.46799999999999997,7,-10.046,0,0.0546,0.439,0.9,0.48200000000000004,0.11199999999999999,109.846,196557,5
Midnight Somewhere,Guustavv,"['chill out', 'lo-fi beats']",True,0.784,0.204,0,-11.383,1,0.195,0.902,0.828,0.0941,0.469,75.988,138947,4
Sundays,Aso,"['chillhop', 'lo-fi beats']",True,0.5760000000000001,0.242,7,-12.679,1,0.233,0.895,0.9490000000000001,0.16399999999999998,0.474,143.92600000000002,212250,1
rooftop garden,Moody.,[],False,0.691,0.228,2,-19.099,1,0.0538,0.581,0.584,0.111,0.135,120.02799999999999,103500,4
Céleste,Psalm Trees,"['chillhop', 'lo-fi beats']",True,0.639,0.308,0,-12.329,1,0.0571,0.863,0.833,0.0648,0.478,79.518,144906,4
Things Will Get Better... Eventually,Lo-Fi Eamonn,[],False,0.813,0.33,2,-17.439,1,0.21100000000000002,0.556,0.892,0.8909999999999999,0.466,79.997,132750,4
Decisions,NAGASHI,['lo-fi beats'],True,0.444,0.26,11,-19.291,0,0.0695,0.846,0.764,0.375,0.289,112.06200000000001,89031,1
Nova,[ocean jams],"['chill out', 'chillhop', 'lo-fi beats']",True,0.82,0.535,0,-5.193,1,0.0356,0.19699999999999998,0.893,0.11,0.51,162.023,139032,4
Golden Hours,Justnormal,['lo-fi beats'],True,0.53,0.175,8,-7.119,0,0.16,0.9259999999999999,0.114,0.10300000000000001,0.161,171.1,148302,4
Leaves From The Vine,Tempura,['lo-fi cover'],False,0.344,0.0257,10,-27.666999999999998,1,0.0358,0.966,0.877,0.13,0.0391,140.22799999999998,114937,4
Distune,JinSei,['lo-fi beats'],True,0.7390000000000001,0.614,2,-8.273,1,0.14300000000000002,0.655,0.557,0.23,0.256,84.95200000000001,118588,4
Night Sailing,twuan,"['chillhop', 'lo-fi beats']",True,0.687,0.278,2,-10.879000000000001,0,0.0916,0.373,0.863,0.175,0.524,86.85700000000001,121654,4
Jasmine,C4C,"['chillhop', 'lo-fi beats']",True,0.624,0.172,11,-20.261,1,0.0512,0.904,0.9259999999999999,0.0878,0.336,153.974,151169,4
In My Head,DAO,"['chillhop', 'lo-fi beats']",True,0.826,0.409,11,-10.69,0,0.113,0.7659999999999999,0.625,0.10099999999999999,0.469,135.987,130588,4
Social Distancing,Slow Dreamers,[],False,0.629,0.303,10,-14.847999999999999,0,0.055,0.9009999999999999,0.9059999999999999,0.124,0.16,160.016,181500,4
Shh,Rajstar,[],False,0.629,0.379,4,-15.652999999999999,1,0.262,0.217,0.875,0.109,0.11199999999999999,194.399,99033,4
Marmots Dance,Plusma,"['chillhop', 'lo-fi beats']",True,0.6629999999999999,0.38799999999999996,7,-9.772,0,0.0384,0.414,0.122,0.271,0.289,84.059,144750,4
hiro,lōland,['lo-fi beats'],True,0.7609999999999999,0.304,7,-12.708,1,0.075,0.725,0.905,0.105,0.573,152.014,145868,4
Balcony Vibes,Katashi Kaitō,[],False,0.826,0.466,2,-7.2620000000000005,0,0.0729,0.6829999999999999,0.47600000000000003,0.11599999999999999,0.5710000000000001,87.04299999999999,135172,4
UP TO U,twuan,"['chillhop', 'lo-fi beats']",True,0.7290000000000001,0.43200000000000005,7,-16.246,1,0.177,0.741,0.000719,0.14300000000000002,0.44799999999999995,83.31200000000001,115000,4
Almost Home,Sugi.wa,"['chillhop', 'lo-fi beats']",True,0.382,0.0682,4,-19.178,1,0.062,0.8740000000000001,0.915,0.0801,0.34,84.45100000000001,169187,4
Away with the Fairies,Philanthrope,"['chillhop', 'lo-fi beats']",True,0.8859999999999999,0.23199999999999998,6,-9.919,0,0.4,0.247,0.9059999999999999,0.114,0.6609999999999999,130.015,166154,4
Miles Away,Kazam,"['chillhop', 'lo-fi beats']",True,0.723,0.435,6,-9.095,0,0.0328,0.737,0.0071400000000000005,0.075,0.335,82.03299999999999,152195,4
august 20,Moody.,[],False,0.748,0.355,2,-12.450999999999999,1,0.09300000000000001,0.107,0.873,0.239,0.195,87.993,141818,4
golden hour,hiyasu,[],False,0.612,0.33899999999999997,6,-19.465,0,0.0532,0.21600000000000003,0.919,0.21600000000000003,0.13699999999999998,170.03799999999998,115765,4
Silience,Toonorth,"['chillhop', 'lo-fi beats']",True,0.635,0.252,6,-10.455,1,0.0596,0.0295,0.779,0.11900000000000001,0.667,77.952,196923,4
Hover,invention_,"['chillhop', 'lo-fi beats']",True,0.575,0.198,0,-12.03,0,0.0627,0.49700000000000005,0.644,0.12,0.16699999999999998,85.021,144000,4
Snowbound,Casiio,['lo-fi beats'],True,0.675,0.44799999999999995,5,-12.482999999999999,0,0.0816,0.603,0.775,0.28600000000000003,0.5479999999999999,165.983,80971,4
777,Dontcry,['lo-fi beats'],True,0.799,0.231,5,-13.294,0,0.0613,0.598,0.841,0.12,0.15,81.93700000000001,106372,4
What If We Met,Seb Zillner,[],False,0.728,0.514,5,-7.547000000000001,0,0.22699999999999998,0.452,0.768,0.0909,0.508,91.046,121319,4
November,LeVirya,"['chillhop', 'focus beats', 'lo-fi beats']",True,0.732,0.309,11,-12.837,0,0.0416,0.8109999999999999,0.648,0.0975,0.125,84.99799999999999,103500,4
Permafrost,autumn keys,['future bass'],False,0.542,0.292,8,-15.44,1,0.0588,0.496,0.9179999999999999,0.102,0.0389,65.709,160000,4
playa,Kaizen 92,[],False,0.37,0.596,5,-9.252,1,0.396,0.256,0.365,0.23800000000000002,0.9490000000000001,186.832,67128,3
Boreal,Ghostnaut,[],False,0.73,0.39899999999999997,10,-8.386000000000001,1,0.0341,0.20600000000000002,0.447,0.083,0.15,88.03,192571,4
Salt Lamp,Jobii,"['chill out', 'lo-fi beats']",True,0.648,0.54,7,-7.129,1,0.0539,0.35100000000000003,0.759,0.0951,0.249,154.02100000000002,138759,4
Somewhere New,Kid Kio,[],False,0.494,0.254,9,-13.709000000000001,0,0.0351,0.762,0.865,0.0884,0.147,156.001,123077,4
"Later, onesie",khaderbai,[],False,0.682,0.326,1,-14.364,1,0.0296,0.22,0.36700000000000005,0.1,0.654,87.985,180366,4
Gloom,mell-ø,['lo-fi beats'],True,0.782,0.349,11,-11.464,1,0.0675,0.838,0.951,0.11900000000000001,0.262,74.913,131200,4
Unmo,goosetaf,"['chillhop', 'lo-fi beats']",True,0.5760000000000001,0.2,0,-15.972999999999999,1,0.0534,0.893,0.917,0.14300000000000002,0.168,68.964,133120,4
Runaway,Orange Stick,['lo-fi cover'],False,0.7509999999999999,0.141,4,-13.884,1,0.0531,0.843,0.934,0.115,0.36,136.043,113046,4
Backpack City,Flovry,['lo-fi beats'],True,0.6659999999999999,0.19699999999999998,4,-15.365,1,0.0692,0.879,0.8809999999999999,0.109,0.12,77.079,151731,4
inherent,UKDD,['lo-fi beats'],True,0.542,0.522,0,-10.062999999999999,1,0.146,0.308,0.929,0.35100000000000003,0.772,177.842,193596,4
Kyona,Two Sleepy,['lo-fi beats'],True,0.542,0.366,11,-16.079,1,0.0375,0.602,0.871,0.196,0.0551,115.68299999999999,187573,4
better things,Ymori,['lo-fi beats'],True,0.654,0.483,10,-8.072000000000001,1,0.175,0.978,0.838,0.29,0.785,139.95600000000002,126981,4
Once in a While,No Spirit,['lo-fi beats'],True,0.746,0.331,8,-13.754000000000001,0,0.084,0.598,0.9129999999999999,0.0831,0.17300000000000001,90.036,157333,4
below zero,ENRA,['lo-fi beats'],True,0.778,0.177,1,-14.27,1,0.212,0.508,0.8490000000000001,0.121,0.618,90.154,64674,4
Impermanence,autumn keys,['future bass'],False,0.755,0.429,4,-15.75,0,0.204,0.603,0.35200000000000004,0.0944,0.131,71.977,140000,4
Long Way Home,.Sinh,"['chillhop', 'lo-fi beats']",True,0.711,0.242,8,-13.298,1,0.259,0.632,0.742,0.0888,0.625,81.009,82963,4
Peach,Slowflower,[],False,0.838,0.48100000000000004,9,-9.812999999999999,1,0.16699999999999998,0.805,0.879,0.633,0.515,94.053,91720,4
Tao,Cheap Monk,['lo-fi beats'],True,0.5579999999999999,0.809,6,-10.709000000000001,0,0.0388,0.138,0.968,0.19899999999999998,0.433,97.088,128788,4
Interstellar,Arbour,"['chillhop', 'lo-fi beats']",True,0.621,0.157,11,-15.225999999999999,1,0.1,0.525,0.82,0.11,0.124,74.992,164800,4
infinity,Oatmello,"['chillhop', 'lo-fi beats']",True,0.738,0.45,0,-12.838,1,0.0634,0.429,0.345,0.10800000000000001,0.513,144.325,93333,4
Softly,Guustavv,"['chill out', 'lo-fi beats']",True,0.547,0.491,5,-10.399000000000001,0,0.037000000000000005,0.537,0.821,0.159,0.188,79.931,135000,4
Cloudy,HM Surf,['lo-fi beats'],True,0.647,0.0668,10,-17.098,1,0.0571,0.865,0.9,0.0983,0.27899999999999997,77.002,137727,4
Hypercolor,goosetaf,"['chillhop', 'lo-fi beats']",True,0.76,0.511,7,-8.341000000000001,0,0.313,0.604,0.6679999999999999,0.0891,0.366,80.115,204000,4
Four Seasons,Deauxnuts,['lo-fi beats'],True,0.8029999999999999,0.32299999999999995,10,-11.992,1,0.42200000000000004,0.45799999999999996,0.9009999999999999,0.145,0.512,75.01899999999999,115200,4
June,Lilac,['lo-fi beats'],True,0.7090000000000001,0.21600000000000003,0,-15.804,1,0.13,0.89,0.925,0.0585,0.36200000000000004,75.08800000000001,128000,4
Law,Sleepdealer,"['chillhop', 'lo-fi beats']",True,0.606,0.5539999999999999,11,-8.965,1,0.0583,0.863,0.738,0.0943,0.537,79.983,144000,4
Effervescent,Toonorth,"['chillhop', 'lo-fi beats']",True,0.81,0.14300000000000002,0,-11.052,1,0.13699999999999998,0.563,0.92,0.113,0.442,167.921,137143,4
Isthmus,Mila Coolness,[],False,0.612,0.0997,5,-19.531,1,0.0325,0.665,0.848,0.0811,0.215,77.51,198302,4
Tracy,Pontiac Puma,[],False,0.7040000000000001,0.245,2,-12.954,1,0.21600000000000003,0.7140000000000001,0.7170000000000001,0.147,0.19,90.156,122667,4
Awake,Rosehip,[],False,0.649,0.46399999999999997,0,-9.226,0,0.0448,0.252,0.9129999999999999,0.349,0.0695,80.033,186000,4
Crossroads,Hanz,"['chillhop', 'lo-fi beats']",True,0.44,0.29100000000000004,5,-17.171,0,0.0473,0.812,0.831,0.898,0.0783,170.085,154000,4
Center,Nokiaa,"['chillhop', 'lo-fi beats']",True,0.7709999999999999,0.29,6,-9.894,0,0.253,0.62,0.7170000000000001,0.0729,0.569,80.018,70500,3
thoughts,eevee,"['chillhop', 'japanese chillhop', 'lo-fi beats']",True,0.7040000000000001,0.273,10,-10.948,1,0.0704,0.905,0.0078,0.0933,0.557,82.01299999999999,105366,4
Hawaii,Ahe Bane,[],False,0.816,0.34,11,-9.118,0,0.22399999999999998,0.89,0.894,0.266,0.15,79.979,171000,4
Walking Bee,Vee Dae,[],False,0.743,0.192,8,-22.255,0,0.418,0.915,0.847,0.193,0.39899999999999997,85.015,70588,4
Disque Magique,Dusty Decks,[],False,0.391,0.473,4,-8.124,1,0.0875,0.738,0.848,0.161,0.408,81.005,155469,4
Haru,Nathan Kawanishi,['lo-fi beats'],True,0.6579999999999999,0.7,3,-10.132,0,0.0881,0.467,0.226,0.245,0.945,150.125,119484,4
Better Together,Koosen,['lo-fi cover'],False,0.63,0.312,5,-13.868,1,0.032,0.9640000000000001,0.935,0.11900000000000001,0.0716,89.98,109389,4
Coupe_90,Masked Man,"['chillhop', 'lo-fi beats']",True,0.6859999999999999,0.154,7,-12.784,1,0.138,0.92,0.885,0.0758,0.53,82.01799999999999,70000,4
Moodswing,Deauxnuts,['lo-fi beats'],True,0.6890000000000001,0.33,2,-11.169,0,0.106,0.23199999999999998,0.873,0.12300000000000001,0.33899999999999997,80.408,80284,4
be here now,chief.,"['chillhop', 'lo-fi beats']",True,0.664,0.11599999999999999,5,-17.59,0,0.0317,0.255,0.794,0.155,0.125,77.061,130179,4
Lemon,Tom Doolie,['lo-fi beats'],True,0.723,0.33,4,-10.718,0,0.0639,0.8270000000000001,0.852,0.114,0.457,82.051,108271,4
Snakez,Alistair,[],False,0.653,0.33899999999999997,11,-11.439,0,0.0393,0.23199999999999998,0.772,0.0813,0.258,130.001,196493,4
al pasito/timeless,n o r m a l,"['dominican indie', 'lo-fi beats']",True,0.5760000000000001,0.193,6,-18.66,0,0.865,0.659,0.473,0.154,0.858,86.01,190457,4
Emerald,"Sarah, the Illstrumentalist",['lo-fi beats'],True,0.672,0.452,11,-9.667,1,0.0339,0.888,0.9129999999999999,0.10800000000000001,0.237,89.008,132118,4
Tango,Lemonboi,[],False,0.757,0.45899999999999996,11,-9.927999999999999,1,0.127,0.61,0.129,0.0932,0.127,170.09599999999998,159529,4
surf child,UKDD,['lo-fi beats'],True,0.71,0.18899999999999997,7,-8.889,1,0.0471,0.902,0.94,0.39299999999999996,0.425,80.027,148500,4
Origami,Deauxnuts,['lo-fi beats'],True,0.773,0.29100000000000004,8,-15.935,0,0.0781,0.0859,0.898,0.11699999999999999,0.601,80.006,129887,4
Call For Spring,Bauke Top,[],False,0.644,0.526,11,-9.351,0,0.0691,0.345,0.389,0.0723,0.299,160.13299999999998,113438,4
Yuki,Nathan Kawanishi,['lo-fi beats'],True,0.529,0.691,7,-7.442,0,0.124,0.894,0.58,0.0875,0.557,84.645,140513,4
Midnight Cruise,Board-Man,"['chillhop', 'lo-fi beats']",True,0.823,0.28300000000000003,6,-7.274,0,0.341,0.535,0.892,0.0759,0.639,156.48,126154,4
Sleepwalker,Smartface,['lo-fi beats'],True,0.727,0.366,9,-7.864,0,0.158,0.72,0.902,0.109,0.545,173.918,152668,4
Afloat,Kupla,['lo-fi beats'],True,0.374,0.237,6,-10.796,1,0.163,0.9570000000000001,0.8220000000000001,0.08800000000000001,0.41700000000000004,83.271,148605,4
Driftwood,Leavv,"['chillhop', 'lo-fi beats']",True,0.519,0.13,4,-13.054,0,0.0678,0.828,0.922,0.12,0.405,88.984,163571,4
when the leaves come falling down,j'san,"['chillhop', 'lo-fi beats']",True,0.6559999999999999,0.295,9,-15.808,0,0.0477,0.903,0.444,0.12300000000000001,0.261,125.992,121905,4
Drunkin' Donuts,Deauxnuts,['lo-fi beats'],True,0.609,0.2,5,-13.583,1,0.17800000000000002,0.42,0.6679999999999999,0.18100000000000002,0.359,86.931,99310,4
Ad Absurdum,laqueus,[],False,0.5329999999999999,0.452,5,-12.042,1,0.185,0.48100000000000004,0.6559999999999999,0.6970000000000001,0.489,164.196,120000,4
Swim,Noflik,['lo-fi brasileiro'],False,0.5710000000000001,0.18,1,-14.232999999999999,1,0.47600000000000003,0.7120000000000001,0.198,0.09,0.45799999999999996,170.09799999999998,107294,4
slumpin,Jinsang,"['chillhop', 'japanese chillhop', 'korean r&b', 'lo-fi beats']",True,0.757,0.447,1,-12.025,1,0.0399,0.21899999999999997,0.688,0.11199999999999999,0.28,98.014,169951,4
Wanderlust,Ghostnaut,[],False,0.728,0.473,7,-7.572,1,0.0773,0.281,0.865,0.153,0.5489999999999999,76.01,170921,4
Aconcagua,Slumberville,['lo-fi beats'],True,0.82,0.17,1,-12.969000000000001,1,0.0971,0.41600000000000004,0.8590000000000001,0.0986,0.29,129.993,119077,4
Breakening,Cheekybeefy,[],False,0.669,0.5429999999999999,1,-5.117,0,0.184,0.129,0.899,0.15,0.244,167.982,140000,4
Love and Fear,Nokiaa,"['chillhop', 'lo-fi beats']",True,0.596,0.562,6,-15.187999999999999,0,0.396,0.111,0.867,0.0982,0.635,80.069,133500,4
Change,A S T R O,[],False,0.6579999999999999,0.171,3,-18.276,0,0.0366,0.513,0.955,0.11199999999999999,0.318,126.031,156221,4
passing,mommy,"['chillhop', 'lo-fi beats']",True,0.843,0.313,8,-12.564,1,0.158,0.478,0.943,0.113,0.447,74.01,168649,4
Chromatic,Kazam,"['chillhop', 'lo-fi beats']",True,0.7120000000000001,0.33,11,-11.62,1,0.0587,0.861,0.765,0.11,0.244,79.988,144000,4
Autumn Leaves,vensterbank,['lo-fi cover'],False,0.6809999999999999,0.318,5,-18.012,0,0.0729,0.741,0.871,0.15,0.24,89.96600000000001,154711,4
Shallow Water,Weedthief,['lo-fi beats'],True,0.746,0.25,0,-12.402999999999999,0,0.0492,0.0946,0.8490000000000001,0.0649,0.375,75.115,172412,4
Vibes from Another Universe,.ihaveaface,"['chillhop', 'lo-fi beats']",True,0.493,0.0639,5,-14.015999999999998,1,0.235,0.8759999999999999,0.768,0.0925,0.382,83.001,89600,4
Endless,Casiio,['lo-fi beats'],True,0.862,0.345,3,-9.174,0,0.299,0.36,0.853,0.0618,0.363,83.022,116471,4
Endless Ether,fantompower,"['chillhop', 'lo-fi beats']",True,0.6890000000000001,0.377,10,-17.186,1,0.042,0.845,0.89,0.11199999999999999,0.13699999999999998,126.927,201875,4
Sisu,Jobii,"['chill out', 'lo-fi beats']",True,0.575,0.244,9,-16.842,1,0.0401,0.779,0.742,0.102,0.16899999999999998,144.08700000000002,153000,4
Sunflower Serenade,Minthaze,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.735,0.124,8,-23.951999999999998,0,0.0419,0.956,0.9229999999999999,0.145,0.301,117.046,132294,4
1am in nyc,"oh, the joy.",[],False,0.588,0.354,1,-10.283,0,0.0469,0.475,0.863,0.11900000000000001,0.316,80.018,144178,4
No Wonder,luvwn,[],False,0.642,0.754,9,-7.94,0,0.0346,0.845,0.893,0.0954,0.35600000000000004,91.991,135652,4
Fireworks,Nymano,"['chillhop', 'lo-fi beats']",True,0.5589999999999999,0.31,5,-10.53,0,0.373,0.526,0.937,0.147,0.395,188.17700000000002,138000,4
Take Me Back,WYS,['lo-fi beats'],True,0.669,0.436,6,-12.091,1,0.0296,0.509,0.893,0.10400000000000001,0.392,90.005,176000,4
Follow the Light,TABAL,['lo-fi beats'],True,0.598,0.405,0,-9.96,0,0.0315,0.8220000000000001,0.643,0.11,0.28600000000000003,81.01,142222,4
Untill Sunset,Dontcry,['lo-fi beats'],True,0.696,0.228,4,-21.247,0,0.0486,0.9440000000000001,0.888,0.122,0.434,79.39,60101,4
Gelato,Fona,['lo-fi beats'],True,0.5820000000000001,0.21899999999999997,1,-15.987,0,0.0719,0.306,0.254,0.13,0.46399999999999997,82.366,68145,4
Lvndr,Lilac,['lo-fi beats'],True,0.599,0.336,11,-13.686,1,0.05,0.74,0.6,0.168,0.184,123.01100000000001,140500,4
Solitude,Knowmadic,"['chillhop', 'lo-fi beats']",True,0.299,0.616,5,-9.502,0,0.0834,0.384,0.0,0.39299999999999996,0.35,136.741,149130,4
Dive,Moo Latte,['lo-fi beats'],True,0.498,0.295,8,-9.691,1,0.0963,0.785,0.8170000000000001,0.10300000000000001,0.473,77.096,192632,4
Far Away,Leavv,"['chillhop', 'lo-fi beats']",True,0.7859999999999999,0.39899999999999997,11,-10.985,1,0.057,0.284,0.9,0.0676,0.35,166.007,208193,4
see that,Lunchmoney,['lo-fi beats'],True,0.474,0.436,6,-9.585,1,0.18100000000000002,0.919,0.7440000000000001,0.26899999999999996,0.415,74.318,103429,4
Galaxy,Dontcry,['lo-fi beats'],True,0.391,0.396,6,-8.024,0,0.0376,0.509,0.8340000000000001,0.14800000000000002,0.516,150.209,87200,4
Green Aventurine,"Sarah, the Illstrumentalist",['lo-fi beats'],True,0.804,0.312,6,-10.21,0,0.28600000000000003,0.907,0.9390000000000001,0.165,0.634,108.09299999999999,143875,4
Tea & Paper,Sitting Duck,[],False,0.55,0.29100000000000004,6,-19.609,0,0.0524,0.868,0.958,0.10300000000000001,0.10800000000000001,79.012,133671,4
Well Known Place,Flitz&Suppe,"['chillhop', 'lo-fi beats']",True,0.757,0.17300000000000001,7,-14.229000000000001,0,0.0781,0.46,0.9390000000000001,0.08199999999999999,0.248,82.009,140000,4
Espoir,Philanthrope,"['chillhop', 'lo-fi beats']",True,0.777,0.10099999999999999,8,-11.868,1,0.20199999999999999,0.604,0.33899999999999997,0.0881,0.504,82.92399999999999,96779,4
Your Face in the Rain,Sleep Guru,[],False,0.8440000000000001,0.0152,6,-15.833,1,0.268,0.8270000000000001,0.97,0.10300000000000001,0.6829999999999999,117.866,69153,4
Berlin Tsukin,Taiyo Ky,[],False,0.733,0.218,5,-12.470999999999998,0,0.146,0.568,0.9109999999999999,0.0861,0.34,87.14299999999999,192831,4
Warm Blanket,Mujo,"['chillhop', 'japanese chillhop', 'lo-fi beats']",True,0.665,0.373,10,-8.363,1,0.38,0.937,0.9179999999999999,0.111,0.6890000000000001,79.47800000000001,103457,4
Float Away,Redmatic レド,[],False,0.461,0.154,6,-17.3,0,0.035,0.955,0.9329999999999999,0.0954,0.04,119.204,177500,4
i wish it would never stop snowing,Sleepy Fish,"['chillhop', 'lo-fi beats']",True,0.804,0.16399999999999998,4,-14.07,1,0.0492,0.0365,0.831,0.0927,0.419,126.95299999999999,196500,4
Sundress & Tattoos,twuan,"['chillhop', 'lo-fi beats']",True,0.7240000000000001,0.27,0,-9.283999999999999,0,0.0797,0.386,0.23,0.0842,0.659,91.03299999999999,94945,4
Icy Waters,Summit One,[],False,0.575,0.228,9,-14.174000000000001,0,0.121,0.0438,0.852,0.0859,0.04,160.059,108718,4
Tired,softy,['lo-fi beats'],True,0.612,0.23,0,-12.187000000000001,1,0.0314,0.98,0.915,0.156,0.0632,83.978,231429,4
I'm Yours,Koosen,['lo-fi cover'],False,0.627,0.15,11,-15.165999999999999,1,0.0614,0.8420000000000001,0.882,0.121,0.28800000000000003,80.013,119812,4
lost ones,santpoort,"['chillhop', 'lo-fi beats']",True,0.6609999999999999,0.505,9,-13.011,1,0.0799,0.723,0.852,0.0868,0.5770000000000001,155.99200000000002,123077,4
Favorite Sause,DJ Garlik,['lo-fi beats'],True,0.636,0.43799999999999994,9,-12.56,1,0.0707,0.374,0.8370000000000001,0.873,0.915,149.981,108800,4
Life Tools,Joel Manson,[],False,0.677,0.29100000000000004,6,-14.449000000000002,0,0.10300000000000001,0.925,0.922,0.107,0.0355,85.096,104471,4
High Cloud,Afroham,[],False,0.705,0.257,11,-8.96,0,0.0594,0.32899999999999996,0.868,0.162,0.569,87.02799999999999,128276,4
Smokin' Hot,Ariel T,"['chill out', 'lo-fi beats']",True,0.498,0.523,5,-14.956,0,0.26,0.5670000000000001,0.905,0.16899999999999998,0.556,76.59100000000001,168000,4
Sxs13,BXT Aer,[],False,0.583,0.12,1,-11.749,1,0.0489,0.231,0.779,0.142,0.19,140.037,85714,4
Passionflower,"Sarah, the Illstrumentalist",['lo-fi beats'],True,0.701,0.45299999999999996,2,-6.91,1,0.0881,0.311,0.927,0.146,0.405,82.07600000000001,119207,4
Blue Lounge,ØDYSSEE,"['chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.8,0.307,5,-10.335,1,0.0567,0.48100000000000004,0.8370000000000001,0.11,0.196,80.01,198023,4
Byrds,DAO,"['chillhop', 'lo-fi beats']",True,0.634,0.67,2,-9.033,0,0.0669,0.149,0.883,0.111,0.29,176.114,120000,4
Flunked This Semester,HM Surf,['lo-fi beats'],True,0.557,0.24600000000000002,8,-11.289000000000001,1,0.0368,0.486,0.904,0.111,0.27,174.063,99310,4
coffee improv,b l o o p r,['chillhop'],True,0.792,0.23199999999999998,0,-20.258,1,0.179,0.8029999999999999,0.866,0.10400000000000001,0.479,79.983,179407,4
Balmy,Handbook,"['abstract beats', 'chillhop', 'jazz boom bap', 'lo-fi beats']",True,0.575,0.281,4,-12.741,1,0.0452,0.785,0.862,0.182,0.368,80.018,141266,4
easy,Billy Hammer,['lo-fi cover'],False,0.594,0.386,1,-12.994000000000002,1,0.062,0.5579999999999999,0.9309999999999999,0.040999999999999995,0.327,79.923,81000,4
SaDa,furino,"['japanese chillhop', 'lo-fi beats']",True,0.625,0.456,4,-8.622,0,0.11800000000000001,0.9359999999999999,0.0226,0.105,0.0694,143.55200000000002,124184,4
Roots,Kupla,['lo-fi beats'],True,0.812,0.40299999999999997,9,-8.448,0,0.23199999999999998,0.35,0.447,0.106,0.382,75.89,138947,4
Aspen,Nokiaa,"['chillhop', 'lo-fi beats']",True,0.828,0.41200000000000003,8,-14.672,0,0.128,0.0844,0.894,0.126,0.19,110.054,114545,4
Trees,Honshu Lo fi,['focus beats'],False,0.632,0.38,7,-6.986000000000001,0,0.0334,0.6409999999999999,0.9179999999999999,0.342,0.36200000000000004,83.054,115663,4
